1	0.1	1.0
2	0.1	0.5
3	0.1	0.3333333333333333
4	0.1	0.25
5	0.1	0.2
6	0.1	0.16666666666666666
7	0.1	0.14285714285714285
8	0.1	0.125
9	0.1	0.1111111111111111
10	0.1	0.1
11	0.1	0.09090909090909091
12	0.1	0.08333333333333333
13	0.1	0.07692307692307693
14	0.2	0.14285714285714285
15	0.2	0.13333333333333333
16	0.2	0.125
17	0.2	0.11764705882352941
18	0.2	0.1111111111111111
19	0.2	0.10526315789473684
20	0.2	0.1
21	0.2	0.09523809523809523
22	0.2	0.09090909090909091
23	0.2	0.08695652173913043
24	0.3	0.125
25	0.3	0.12
26	0.3	0.11538461538461539
27	0.3	0.1111111111111111
28	0.4	0.14285714285714285
29	0.4	0.13793103448275862
30	0.4	0.13333333333333333
