1	0.0	0.0
2	0.0	0.0
3	0.125	0.3333333333333333
4	0.125	0.25
5	0.125	0.2
6	0.125	0.16666666666666666
7	0.25	0.2857142857142857
8	0.25	0.25
9	0.375	0.3333333333333333
10	0.375	0.3
11	0.375	0.2727272727272727
12	0.375	0.25
13	0.375	0.23076923076923078
14	0.375	0.21428571428571427
15	0.375	0.2
16	0.375	0.1875
17	0.375	0.17647058823529413
18	0.375	0.16666666666666666
19	0.375	0.15789473684210525
20	0.375	0.15
21	0.375	0.14285714285714285
22	0.375	0.13636363636363635
23	0.375	0.13043478260869565
24	0.375	0.125
25	0.375	0.12
26	0.375	0.11538461538461539
27	0.375	0.1111111111111111
28	0.375	0.10714285714285714
29	0.375	0.10344827586206896
30	0.375	0.1
