1	0	1	34
2	0	2	34
3	0	3	34
4	0	4	34
5	0	5	34
6	0	6	34
7	0	7	34
8	0	8	34
9	1	8	33
10	1	9	33
11	1	10	33
12	1	11	33
13	1	12	33
14	1	13	33
15	1	14	33
16	1	15	33
17	1	16	33
18	1	17	33
19	1	18	33
20	1	19	33
21	1	20	33
22	1	21	33
23	1	22	33
24	1	23	33
25	1	24	33
26	1	25	33
27	1	26	33
28	1	27	33
29	1	28	33
30	1	29	33
