1	0	1	18
2	0	2	18
3	0	3	18
4	0	4	18
5	0	5	18
6	0	6	18
7	0	7	18
8	0	8	18
9	0	9	18
10	0	10	18
11	0	11	18
12	0	12	18
13	0	13	18
14	0	14	18
15	0	15	18
16	1	15	17
17	1	16	17
18	1	17	17
19	2	17	16
20	2	18	16
21	2	19	16
22	2	20	16
23	2	21	16
24	2	22	16
25	2	23	16
26	2	24	16
27	2	25	16
28	3	25	15
29	3	26	15
30	3	27	15
