1	0	1	28
2	0	2	28
3	0	3	28
4	0	4	28
5	0	5	28
6	0	6	28
7	0	7	28
8	0	8	28
9	0	9	28
10	0	10	28
11	0	11	28
12	0	12	28
13	0	13	28
14	1	13	27
15	1	14	27
16	1	15	27
17	2	15	26
18	2	16	26
19	2	17	26
20	2	18	26
21	2	19	26
22	3	19	25
23	3	20	25
24	3	21	25
25	3	22	25
26	3	23	25
27	3	24	25
28	3	25	25
29	3	26	25
30	3	27	25
