1	0	1	22
2	0	2	22
3	0	3	22
4	1	3	21
5	1	4	21
6	1	5	21
7	1	6	21
8	1	7	21
9	1	8	21
10	1	9	21
11	1	10	21
12	1	11	21
13	1	12	21
14	1	13	21
15	1	14	21
16	1	15	21
17	1	16	21
18	1	17	21
19	1	18	21
20	1	19	21
21	2	19	20
22	2	20	20
23	2	21	20
24	2	22	20
25	3	22	19
26	3	23	19
27	3	24	19
28	3	25	19
29	3	26	19
30	3	27	19
