1	0	1	18
2	0	2	18
3	0	3	18
4	1	3	17
5	1	4	17
6	1	5	17
7	1	6	17
8	1	7	17
9	1	8	17
10	1	9	17
11	1	10	17
12	1	11	17
13	1	12	17
14	1	13	17
15	1	14	17
16	1	15	17
17	1	16	17
18	1	17	17
19	1	18	17
20	1	19	17
21	1	20	17
22	1	21	17
23	1	22	17
24	1	23	17
25	1	24	17
26	1	25	17
27	1	26	17
28	1	27	17
29	1	28	17
30	1	29	17
