1	0	1	11
2	0	2	11
3	0	3	11
4	0	4	11
5	0	5	11
6	0	6	11
7	0	7	11
8	0	8	11
9	0	9	11
10	0	10	11
11	0	11	11
12	1	11	10
13	1	12	10
14	1	13	10
15	1	14	10
16	1	15	10
17	1	16	10
18	1	17	10
19	1	18	10
20	2	18	9
21	2	19	9
22	2	20	9
23	2	21	9
24	2	22	9
25	2	23	9
26	2	24	9
27	2	25	9
28	2	26	9
29	2	27	9
30	2	28	9
