1	0	1	15
2	0	2	15
3	0	3	15
4	0	4	15
5	0	5	15
6	1	5	14
7	2	5	13
8	2	6	13
9	2	7	13
10	2	8	13
11	2	9	13
12	2	10	13
13	2	11	13
14	2	12	13
15	2	13	13
16	2	14	13
17	2	15	13
18	2	16	13
19	2	17	13
20	2	18	13
21	2	19	13
22	2	20	13
23	2	21	13
24	2	22	13
25	2	23	13
26	2	24	13
27	2	25	13
28	3	25	12
29	3	26	12
30	3	27	12
