1	0	1	16
2	0	2	16
3	1	2	15
4	1	3	15
5	1	4	15
6	1	5	15
7	1	6	15
8	2	6	14
9	2	7	14
10	2	8	14
11	2	9	14
12	2	10	14
13	2	11	14
14	2	12	14
15	2	13	14
16	2	14	14
17	2	15	14
18	2	16	14
19	2	17	14
20	2	18	14
21	2	19	14
22	2	20	14
23	2	21	14
24	2	22	14
25	2	23	14
26	2	24	14
27	2	25	14
28	2	26	14
29	2	27	14
30	2	28	14
